758,,0
759, headach symptom,3
760,,0
761, oral,2
762,,0
763,,0
764,,0
765,,0
766,,0
767,,0
768, knee meniscus,3
769,,0
770,best,1
771,,0
772,,1
773,get,1
774,,1
775,,1
776,,0
777,get,1
778,,0
779,,1
780,,0
781,,1
782,,1
783,best,1
784,,1
785,common,1
786,,0
787,,0
788,,1
789,,0
790,tooth,1
791,,1
792, pain,2
793,,1
794,,0
795,,0
796,,1
797, swell see,3
798,,0
799,,1
800,,1
801,,1
802,,0
803,,0
804, take,2
805,,1
806,,1
807,,0
808,,1
809,,1
810,,1
811,,1
812, got,2
813,,1
814, caus pain,3
815,,1
816,,1
817, show,2
818,,0
819,,0
820,,1
821,,0
822, get,2
823, pain,2
824, go,2
825,,0
826,,0
827,,1
828,,0
829,,1
830,,1
831,could,1
832,,1
833, could,2
834,,0
835,,1
836, node pain lymph,4
837, could,2
838,,1
839,,1
840,,0
841,,0
842,,0
843,,0
844,,0
845,,0
846, doctor,2
847,,1
848,,1
849,,1
850,,1
851,,1
852,,0
853,,1
854,,1
855,,1
856, get,2
857,,1
858, doctor,2
859,,0
860,normal,1
861,,0
862,depress,1
863,,0
864,,0
865, usual,2
866,,1
867,dentist extract like tooth,4
868,,1
869,,0
870,,1
871,,1
872,,0
873,,0
874,,1
875,,1
876,,1
877,,1
878,,1
879, see numb,3
880,,0
881, test normal mri show,5
882, antibiot tooth,3
883,caus problem,2
884,,1
885,,1
886,,0
887,,1
888,,1
889,,1
890,,1
891, cancer,2
892,,1
893, examin tooth,3
894,,1
895, side,2
896, caus rash skin,4
897, infect lead,3
898, cough fever,3
899,,1
900,,1
901,,0
902,pain,1
903,,0
904,,0
905, medic,2
906,,0
907,,1
908,,0
909,,1
910,,1
911, could,2
912, feel day start,4
913,,1
914, safe,2
915,,1
916, easili,2
917,,1
918,,1
919,,1
920,,1
921,,1
922,,1
923,,0
924,canal,1
925,,0
926,,0
927,,1
928,,1
929,,1
930,,0
931,,0
932,,0
933,,1
934, jaw swallow pain wisdom,5
935,,1
936, pain,2
937,pain,1
938,,1
939,,1
940,,1
941, work,2
942,,0
943,,1
944,cancer doctor,2
945,,0
946,,0
947,,0
948, cramp,2
949,,1
950,,1
951,,1
952,,0
953, sever,2
954,,1
955,,0
956,,0
957, need,2
958,,0
959,,1
960,,1
961,,1
962,,1
963, tooth,2
964,,1
965, caus,2
966, need,2
967,,0
968, pain wait,3
969,feel ,2
970,,1
971,,1
972,,1
973,,1
974, doctor,2
975,,1
976,,1
977,,1
978,ankl,1
979,,0
980, take,2
981,,0
982,,1
983,,1
984, sound like would,4
985,,1
986, pain,2
987,,1
988,,1
989,,1
990,,1
991,,1
992,,0
993,,1
994,,1
995,breast,1
996,,0
997,,1
998, test,2
999,,1
1000,,0
1001,,0
1002,,0
1003,,1
1004,,0
1005,,0
1006,,0
1007,,1
1008, autoimmun,2
1009,pain,1
1010, feel good want,4
1011,,0
1012,,1
1013,,1
1014,sleep,1
1015, 1 still year,4
1016,,0
1017,,0
1018,,1
1019,pain,1
1020,,1
1021,,0
1022,,1
1023,,0
1024, see,2
1025,,0
1026, 3 2,3
1027, test done,3
1028,,0
1029,,1
1030,,0
1031,,1
1032,,1
1033,,0
1034,,1
1035, check cancer,3
1036,,1
1037,,0
1038,,0
1039, lung cancer,3
1040, see,2
1041,,1
1042,,1
1043,,0
1044, normal,2
1045,,0
1046,,0
1047,,1
1048,,1
1049,,0
1050, pain,2
1051, caus pain,3
1052,,0
1053,,1
1054,,1
1055,get,1
1056,,1
1057,also could,2
1058,,1
1059,,0
1060,,1
1061,,1
1062, like,2
1063,,1
1064, give,2
1065,,1
1066,,1
1067, dri,2
1068, could,2
1069,,1
1070,depend,1
1071,,1
1072,,1
1073,,1
1074,,1
1075,,1
1076,,0
1077,,1
1078,,1
1079,pain,1
1080,,1
1081, need chest test,4
1082,,0
1083,,0
1084,,0
1085,,1
1086,test,1
1087,,0
1088,,0
1089,,1
1090, pain,2
1091,,1
1092,,0
1093,,0
1094,,0
1095,,0
1096,,1
1097,,1
1098, could,2
1099,,1
1100,,1
1101,caus well,2
1102,,1
1103,,1
1104,get,1
1105,,0
1106,,0
1107,,1
1108,,1
1109,,1
1110,,1
1111,,1
1112, pain,2
1113,use,1
1114,,1
1115,,1
1116,,1
1117,doctor,1
1118, need see doctor,4
1119,,1
1120,,1
1121,,0
1122,,0
1123,,1
1124,,1
1125, would,2
1126,,0
1127,infect yeast,2
1128,,1
1129,,0
1130,,1
1131, swell pain,3
1132,,0
1133,,1
1134,,1
1135,,1
1136,,1
1137,,1
1138,,0
1139,,1
1140,,1
1141,,1
1142,,0
1143,requir,1
1144,,1
1145,,0
1146, dr,2
1147,caus,1
1148,,0
1149,,1
1150,,1
1151, first,2
1152,,1
1153,,1
1154, start pain,3
1155,,1
1156,,1
1157,,0
1158,,1
1159,,1
1160, ms,2
1161, requir,2
1162,,0
1163,,0
1164,problem,1
1165,,1
1166,,1
1167,,0
1168,,1
1169,,1
1170, includ,2
1171,,1
1172,,1
1173,,1
1174,,0
1175,,1
1176,,1
1177, abdomin,2
1178,,0
1179,,1
1180,pregnanc,1
1181, see,2
1182,,1
1183,,0
1184, realli,2
1185,,1
1186,,1
1187, extrem,2
1188,,1
1189, feel,2
1190, order,2
1191,,1
1192, case,2
1193,,1
1194,,0
1195,,1
1196,,1
1197,,1
1198,,0
1199,,0
1200,,1
1201,,1
1202,,1
1203,,1
1204,,0
1205,,1
1206,,0
1207, week,2
1208,,1
1209,,0
1210, need doctor,3
1211,,1
1212, someon symptom,3
1213,,0
1214, pain,2
1215, infect caus,3
1216,,1
1217,,1
1218, day general,3
1219,,1
1220,,1
1221,,0
1222,,1
1223,,1
1224,,1
1225,,0
1226, bleed blood,3
1227,,1
1228,,1
1229,,1
1230,pain one,2
1231, deep,2
1232, one,2
1233, could,2
1234,,1
1235, one,2
1236,,0
1237,,1
1238, remov,2
1239,,1
1240,,1
1241,,1
1242,,1
1243,,0
1244,,1
1245,,1
1246,,1
1247,caus,1
1248, test indic,3
1249, pain,2
1250, side,2
1251,,1
1252,,1
1253,,1
1254,,1
1255,,1
1256, pain,2
1257,,1
1258,,0
1259, doc alreadi pain,4
1260,,1
1261,,1
1262,,1
1263,,0
1264, pain,2
1265,better,1
1266,,1
1267,,1
1268,,0
1269,,1
1270,get,1
1271,,0
1272, symptom numb hand,4
1273,,1
1274, sometim long,3
1275,,1
1276,,0
1277,,0
1278,,0
1279,,0
1280,,0
1281,take,1
1282,,1
1283,,1
1284, pain,2
1285,,1
1286, go,2
1287,,1
1288,,1
1289,,1
1290,,1
1291,,1
1292,,1
1293,get,1
1294,,0
1295,,0
1296,,1
1297,,1
1298, immedi,2
1299,,0
1300,,1
1301,,1
1302, cancer,2
1303,,0
1304, infect,2
1305,,1
1306,,1
1307,,0
1308,,0
1309,,1
1310, last day,3
1311,,1
1312, hear,2
1313,extract,1
1314,,1
1315, pain,2
1316, caus,2
1317, still,2
1318,,1
1319, pain,2
1320,,1
1321,,0
1322,,1
1323,,0
1324,,0
1325,,0
1326, doctor,2
1327,infect,1
1328,,1
1329,,1
1330,,0
1331,,1
1332,,1
1333,,0
1334,,1
1335, ear,2
1336, small,2
1337,,0
1338,,1
1339,,1
1340, like,2
1341, time,2
1342,,0
1343, doctor,2
1344,,1
1345, doctor,2
1346, breast,2
1347,,1
1348,time,1
1349, caus,2
1350,,0
1351, month,2
1352,,1
1353, doctor,2
1354,,1
1355,,1
1356,,0
1357,,0
1358,,0
1359,,0
1360,could,1
1361,,0
1362,,1
1363, mouth pain normal,4
1364,,1
1365,,1
1366, chest cancer,3
1367,,0
1368,,1
1369,,1
1370,,1
1371,,1
1372,,1
1373,,1
1374, bad,2
1375,,1
1376,,1
1377,,0
1378, urin test day pregnant,5
1379,,1
1380,,0
1381,,1
1382,,0
1383,,1
1384,,1
1385,,0
1386,,1
1387,,1
1388, pain,2
1389,,0
1390,,1
1391,,0
1392, pain help,3
1393,,1
1394,,0
1395,,1
1396,,1
1397, cancer,2
1398, dentist,2
1399,,1
1400,,1
1401,,0
1402,,1
1403,,1
1404, age physic,3
1405,,1
1406,,1
1407,,1
1408, could skin,3
1409, infect need,3
1410,,1
1411,may possibl,2
1412,,0
1413,,1
1414,,0
1415, could pain,3
1416,,0
1417,,1
1418, look,2
1419,,0
1420,,1
1421,,1
1422,,0
1423, symptom,2
1424,,0
1425,,1
1426,,0
1427,,1
1428,,1
1429,,1
1430, miss,2
1431,,1
1432,,1
1433,throat infect ,3
1434, seem,2
1435, pain,2
1436,,1
1437,,1
1438,,0
1439, start,2
1440, symptom,2
1441, 2,2
1442,,1
1443,,0
1444,,1
1445, sure day,3
1446, plan,2
1447,,0
1448, mouth,2
1449,,1
1450,,1
1451,,0
1452, caus,2
1453,,1
1454,,0
1455,,1
1456, pain,2
1457,,1
1458,,1
1459,,1
1460,,1
1461, could,2
1462,,1
1463,,0
1464,,1
1465,,0
1466,case,1
1467,,0
1468, blood,2
1469, also,2
1470,,1
1471, doctor,2
1472, mri month,3
1473, pain,2
1474,,0
1475, get,2
1476,,0
1477,,1
1478, dri,2
1479,,1
1480, get,2
1481,,1
1482,,1
1483,,0
1484,,1
1485, best,2
1486,elbow emg pain neck nerv,5
1487, pain ankl show,4
1488,think,1
1489,,0
1490,,1
1491,,1
1492,,1
1493,,1
1494,,1
1495,,1
1496,,1
1497,,1
1498,,1
1499,,0
1500,,1
1501,,1
1502, go,2
1503,,1
1504,,1
1505, possibl,2
1506,,1
1507,,0
1508,,1
1509,,1
1510,,1
1511, cancer year,3
1512,,1
1513,treatment,1
1514,,1
1515,,0
1516,,1
1517,,0
1518,,1
1519, chest pain back,4
1520, er,2
1521, go,2
1522, doctor,2
1523,,0
1524,,1
1525,,0
1526,,0
1527,,1
1528, pain,2
1529,,1
1530,,0
1531,,0
1532,,0
1533,,1
1534, pain,2
1535, see,2
1536, need,2
1537,,0
1538,,1
1539,,0
1540,,1
1541,,1
1542,,0
1543, caus,2
1544,,0
1545,,0
1546, get,2
1547,,1
1548, help,2
1549,,1
1550,help,1
1551,,1
1552,,0
1553,,0
1554,,0
1555, disc pain back,4
1556,,1
1557,,0
1558,,0
1559,,1
1560, see,2
1561,symptom,1
1562,,1
1563, feel pain get,4
1564, help,2
1565,,1
1566,,1
1567, mouth,2
1568,,0
1569,,0
1570,,1
1571,,1
1572,,1
1573,week ,2
1574,,0
1575,,1
1576,,0
1577,,1
1578,,1
1579,get,1
1580, get,2
1581,,0
1582, pain,2
1583,,1
1584,,1
1585,,1
1586,,1
1587,,1
1588,,1
1589,,1
1590,,0
1591,,1
1592, good cancer,3
1593,,0
1594,,1
1595,,1
1596,,1
1597, nausea,2
1598,,1
1599,,1
1600,,0
1601,,1
1602,,1
1603, tissu,2
1604,,1
1605,,0
1606,,1
1607, day dose,3
1608,,1
1609,,1
1610, problem,2
1611,,0
1612,,1
1613,,0
1614,,1
1615,,0
1616,,1
1617,,0
1618, need,2
1619,,1
1620,normal,1
1621,,1
1622, get,2
1623,,1
1624, pain,2
1625, pain,2
1626,,0
1627, could,2
1628,,1
1629,,1
1630,,0
1631,,1
1632,,1
1633,,1
1634,doctor back give,3
1635, issu,2
1636,,0
1637,,1
1638,,1
1639,,1
1640,,0
1641,,0
1642,,0
1643,,0
1644,,1
1645,,1
1646, also blood,3
1647,,0
1648,,0
1649,,0
1650,pain,1
1651,,1
1652,,0
1653,,1
1654,,1
1655, year,2
1656,,1
1657,,1
1658,,1
1659,,1
1660,,0
1661, test,2
1662,,1
1663, need,2
1664,,1
1665, visit,2
1666,,1
1667,,0
1668,,0
1669,,1
1670,,0
1671,,0
1672,,1
1673,,1
1674, blood,2
1675,,1
1676,,1
1677,,1
1678,,1
1679,,1
1680,,1
1681,,0
1682, like,2
1683,,1
1684,,1
1685,,1
1686,increas,1
1687,,1
1688, day month,3
1689, year,2
1690,,1
1691, blood,2
1692,,1
1693,,1
1694,,1
1695,,0
1696,,1
1697,,1
1698, blood,2
1699,good sleep,2
1700,,1
1701, take,2
1702,,1
1703,,1
1704,,0
1705,,1
1706,,0
1707,,0
1708,,0
1709,,0
1710,,0
1711,,0
1712,,0
1713,,0
1714,,1
1715,,1
1716,,0
1717,,0
1718,,0
1719,,0
1720,,0
1721,,1
1722,throat,1
1723,,0
1724,feel,1
1725,,0
1726,,0
1727, pain,2
1728,,1
1729,,0
1730,therapi,1
1731,need,1
1732,,1
1733,,1
1734,,1
1735,,0
1736,,0
1737,,1
1738,,1
1739, breast cancer,3
1740,,1
1741, surgeri,2
1742, year,2
1743, 3,2
1744, start relat,3
1745, need,2
1746,,1
1747, fatigu,2
1748,,0
1749,,1
1750,without,1
1751,,1
1752,,1
1753,,1
1754,,1
1755,,1
1756,,1
1757,,1
1758,,1
1759,,0
1760,,1
1761,,0
1762,,1
1763,,1
1764, week,2
1765,,0
1766, 6,2
1767, see right wrong,4
1768,,1
1769,,1
1770,,0
1771, could,2
1772, breast,2
1773,,1
1774, someth good,3
1775,,0
1776,,1
1777,,1
1778,,0
1779,,1
1780,,1
1781, pain,2
1782,,1
1783,,0
1784,,0
1785, could,2
1786,,1
1787, hurt year,3
1788,,1
1789,,1
1790,,1
1791,,0
1792,,0
1793,,1
1794, diagnos,2
1795,,1
1796,,1
1797, patient,2
1798, pain,2
1799,,1
1800, take,2
1801, get,2
1802,,0
1803,,1
1804, warm,2
1805, last,2
1806, er,2
1807,,1
1808,,0
1809,,1
1810,,1
1811, infect,2
1812,,1
1813,,0
1814,,1
1815,,1
1816,sever,1
1817, ct scan,3
1818,,0
1819,,1
1820,,0
1821, test blood,3
1822,,1
1823, get,2
1824, suffer,2
1825,,1
1826,,1
1827, allergi,2
1828,,0
1829,,1
1830,,0
1831,,1
1832,,0
1833,problem like,2
1834,,0
1835,,1
1836,,1
1837,realli,1
1838,,1
1839,,0
1840,,1
1841, say,2
1842,,1
1843,,0
1844,,0
1845,,1
1846,,1
1847,,0
1848,,1
1849,without would,2
1850,,1
1851,,1
1852,,1
1853,back,1
1854,,0
1855,could,1
1856, also,2
1857,,1
1858,,1
1859, thing pain,3
1860,,0
1861,test also,2
1862,,1
1863,,1
1864,,1
1865,,1
1866, better,2
1867,,1
1868,,1
1869,,0
1870, also,2
1871,,1
1872,like,1
1873,,0
1874,,1
1875,,1
1876,,0
1877,,1
1878,tri ,2
1879,,0
1880,,0
1881, see,2
1882,,1
1883,,0
1884,,1
1885,,0
1886,,1
1887, consid,2
1888,caus,1
1889,,0
1890,,1
1891, pain,2
1892,,1
1893,,1
1894, day,2
1895,,0
1896,need,1
1897,,0
1898,,1
1899,brain,1
1900,,1
1901,,1
1902,,1
1903, cyst,2
1904,,1
1905,,0
1906,,1
1907,,0
1908,,1
1909,,1
1910,,1
1911, sore,2
1912,,1
1913, best,2
1914,,1
1915,,1
1916,,0
1917,,1
1918,,0
1919, may test,3
1920,,1
1921,,0
1922,,1
1923,,1
1924, could pain,3
1925,,1
1926,,1
1927,,0
1928,,0
1929,,0
1930,,1
1931,,1
1932,,1
1933,,0
1934,,0
1935, year,2
1936, dont,2
1937,,1
1938,,1
1939, like,2
1940,,1
1941, feel,2
1942, also like talk child,5
1943,,0
1944,,0
1945,,0
1946, test,2
1947,,0
1948,,0
1949,,0
1950,,1
1951,,1
1952,,1
1953, test,2
1954,possibl,1
1955,,1
1956,,1
1957,,1
1958,,1
